Pitcher,Date,PitchCall,TaggedPitchType,PlateLocHeight,PlateLocSide,PlayResult,Angle,TaggedHitType,ExitSpeed,Strikes,Balls,xwOBACON_value,PitchofPA,woba_value,Run_Value,BatterSide,RelSpeed,InducedVertBreak,HorzBreak,SpinAxis,SpinRate,RelHeight,RelSide,Extension,wStuff_plus_2,Stuff_plus,VertApprAngle,pitchzone
Pitcher 2,2024-01-31,InPlay,Slider,1.76286,-1.3475,Out,NA,Bunt,NA,1,1,NA,3,0,-0.26872231599999996,Right,82.11407,3.16965,-4.69441,110.865913,2134.497127,5.86696,1.87746,5.38455,133.508490703523,109.64098453872003,-8.051548,Chase
Pitcher 2,2024-01-31,FoulBall,Slider,1.77156,-0.12998,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Right,83.79698,6.39004,-4.07036,142.21048,2195.919814,5.78196,1.82274,5.29456,146.48256887204064,111.53719596334953,-7.430044,Shadow
Pitcher 2,2024-01-31,InPlay,Slider,1.02881,-0.4001,Out,-66.323189,GroundBall,43.88099,1,3,0.151,5,0,-0.422254876,Right,83.04544,-2.47071,-6.25473,57.087421,2235.230045,5.78341,1.88908,5.07226,123.00876076823626,108.1064086251012,-9.22976,Chase
Pitcher 2,2024-01-31,InPlay,Slider,2.08595,-0.09027,Out,25.322467,FlyBall,86.56957,1,0,0.142,2,0,-0.24041866199999998,Right,82.49722,-0.06634,-7.94658,79.848193,2235.671833,5.82589,1.84164,5.16784,131.77808682764135,109.3880793568604,-7.913706,Heart
Pitcher 3,2024-02-02,FoulBall,Slider,1.53417,-0.48182,Undefined,NA,Undefined,NA,2,1,NA,4,0,0,Right,81.04352,2.39004,13.06556,266.837201,2712.544811,5.22205,-1.21809,4.49117,132.84706658886682,109.54431486042412,-7.887305,Shadow
Pitcher 3,2024-02-02,BallCalled,Slider,0.74662,0.48187,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,81.7003,-1.77236,9.95772,289.117798,2821.974713,5.55216,-1.10217,4.4674,137.1587885505761,110.17448960867394,-9.346893,Chase
Pitcher 3,2024-02-02,BallCalled,Slider,1.7018,-0.52383,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,80.26855,1.4991,6.5337,270.710795,2723.783102,5.49429,-1.26337,4.76584,119.24509808456162,107.55633484825644,-8.107504,Shadow
Pitcher 3,2024-02-02,InPlay,Slider,1.10278,0.25281,Single,15.985593,LineDrive,87.62196,2,0,0.899,4,0.9,0.566242476,Right,80.51402,1.05213,11.38634,272.587913,2821.667775,5.56413,-1.44235,4.56118,108.94911590448672,106.05153745270704,-8.802775,Chase
Pitcher 3,2024-02-02,BallCalled,Slider,-0.21236,-0.49463,Undefined,NA,Undefined,NA,2,0,NA,4,0,0.022756484999999993,Right,81.4463,0.26161,7.15973,282.757816,2638.199274,5.57717,-1.37182,4.69113,134.65335311301396,109.8083105831841,-10.297997,Waste
Pitcher 3,2024-02-02,BallCalled,Slider,1.63447,-1.44912,Undefined,NA,Undefined,NA,2,1,NA,5,0,0.04076949600000001,Right,80.72882,1.81953,8.08481,269.449417,2749.677015,5.62045,-1.10892,4.52976,118.97395033475051,107.51670556174558,-8.303918,Chase
Pitcher 1,2024-02-03,FoulBall,Cutter,2.6576,-0.38115,Undefined,19.208816,Undefined,69.79511,0,0,0.771,1,0,-0.045277334999999995,Right,84.0382,8.71981,-6.33107,139.819867,2420.45858,5.50731,1.78755,5.19774,135.05359035176718,109.86680679500188,-6.025568,Heart
Pitcher 1,2024-02-03,StrikeSwinging,Cutter,1.63353,-0.7691,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Left,84.04151,10.4078,-1.09154,173.146019,2491.0257,5.4502,1.85195,5.16021,150.8908934243567,112.18148955176495,-6.932117,Shadow
Pitcher 1,2024-02-03,InPlay,Cutter,1.88216,0.17681,Single,13.392039,LineDrive,79.54252,1,1,0.606,3,0.9,0.47827768400000004,Left,83.89078,5.96524,-3.18288,145.754171,2488.216872,5.46435,1.9064,5.12631,146.38550781132233,111.52301011601378,-7.076109,Heart
Pitcher 1,2024-02-03,StrikeCalled,Curveball,2.0397,-0.69499,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,76.63944,-19.95836,-14.3319,33.25798,2644.282123,5.51392,1.68198,5.27434,179.30168163541518,116.3338355210735,-10.168738,Shadow
Pitcher 1,2024-02-03,FoulBall,Cutter,2.20604,-1.5115,Undefined,11.57254,Undefined,71.83362,2,1,0.293,4,0,0,Right,84.308,7.62327,-6.25055,135.450232,2421.881593,5.46052,1.80373,5.42003,130.04763703041243,109.13516746341925,-6.54846,Chase
Pitcher 1,2024-02-03,StrikeSwinging,Cutter,3.2781,0.36811,Undefined,NA,Undefined,NA,2,3,NA,7,0,-0.332505049,Right,84.79543,8.36434,-4.93103,145.177571,2326.206842,5.4323,1.82286,5.22703,112.66146758681047,106.59411192935436,-5.293319,Shadow
Pitcher 1,2024-02-03,BallCalled,Curveball,1.19658,-1.92507,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,77.16971,-17.60922,-19.57903,44.977404,2614.388806,5.54988,1.71701,5.04376,196.3315991749085,118.82282346915329,-10.840118,Waste
Pitcher 1,2024-02-03,BallCalled,Cutter,3.34197,0.62448,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,84.94124,11.69272,-4.93532,154.513549,2464.691698,5.44593,1.71277,5.3697,164.69523051195796,114.19904651072206,-4.958581,Shadow
Pitcher 1,2024-02-03,StrikeCalled,Cutter,2.58225,0.40698,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,83.98731,9.32993,-3.54799,156.000803,2447.8465420000002,5.46491,2.00489,5.07936,143.80889110597195,111.14642767446256,-6.071342,Heart
Pitcher 1,2024-02-03,StrikeSwinging,Curveball,0.95575,0.05825,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,74.81588,-18.93942,-19.40946,42.671509,2568.430099,5.52163,1.87367,5.13284,184.2311022318455,117.05428930055177,-11.484189,Chase
Pitcher 1,2024-02-03,BallCalled,Curveball,1.42615,-1.36492,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,75.83328,-16.76883,-20.91808,48.236434,2585.401709,5.47927,1.97187,5.38746,198.31681812343953,119.1129708539386,-10.579269,Chase
Pitcher 1,2024-02-03,StrikeSwinging,Cutter,2.06855,0.02468,Undefined,NA,Undefined,NA,2,2,NA,5,0,-0.24428350499999998,Right,84.20707,6.51398,-5.35796,134.22714,2471.092547,5.42312,1.94404,5.09214,147.43141490846068,111.67587346098016,-6.769208,Heart
Pitcher 2,2024-02-03,InPlay,Slider,1.6779,-0.37584,Out,36.325315,FlyBall,76.60575,2,3,0.063,7,0,-0.332505049,Left,83.08838,3.29638,-7.12559,105.131947,2171.250789,5.76686,2.01843,5.27297,141.5869881202173,110.82168800731381,-7.940261,Shadow
Pitcher 2,2024-02-03,BallCalled,Slider,0.69655,-0.92525,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,83.21401,0.16319,-6.8839,80.49586,2231.719924,5.77073,2.02405,5.26773,137.3483095836046,110.2021888365781,-9.209373,Chase
Pitcher 2,2024-02-03,FoulBall,Slider,2.00895,-0.56163,Undefined,31.447353,Undefined,75.75826,1,2,0.184,4,0,-0.074261513,Right,82.28724,0.56992,-9.32099,83.88822,2172.349708,5.80038,1.87203,5.18999,138.81286072187416,110.4162386183252,-8.020123,Shadow
Pitcher 2,2024-02-03,BallCalled,Slider,2.69558,1.15998,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,81.99587,3.38473,-5.51111,108.646755,2143.452054,5.79691,2.01704,5.42466,123.60274484484859,108.19322168245223,-7.057536,Chase
Pitcher 2,2024-02-03,StrikeSwinging,Slider,1.00943,-1.61568,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,83.28402,2.85839,-5.03559,105.415943,2089.560533,5.9062,1.77537,5.33622,122.65694293715444,108.05498909594309,-8.849795,Chase
Pitcher 2,2024-02-03,BallCalled,Slider,0.94494,-2.3938,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,82.26495,1.23473,-5.7789,87.393449,2144.006467,5.74575,1.85014,5.3446,116.49174359108403,107.15392149920972,-8.983954,Waste
Pitcher 2,2024-02-03,BallCalled,Slider,0.50397,-2.10128,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,83.77387,-1.66205,-2.12303,33.852456,2149.190573,5.76715,1.97679,5.30538,129.6471116489911,109.07662913844229,-9.604029,Waste
Pitcher 1,2024-02-07,BallCalled,Curveball,0.53615,-0.25073,Undefined,NA,Undefined,NA,1,0,NA,3,0,0.028303653999999998,Left,75.02854,-18.09473,-17.41005,41.093903,2557.275596,5.4748,1.83516,5.3668,201.52759299205576,119.58223795012097,-11.677739,Chase
Pitcher 1,2024-02-07,StrikeSwinging,Cutter,1.81634,-0.1175,Undefined,NA,Undefined,NA,1,1,NA,4,0,-0.06520830700000001,Left,83.96269,5.91945,-6.11504,127.109132,2523.970791,5.41864,1.78946,5.12931,129.18842634461893,109.00959051703406,-7.096821,Shadow
Pitcher 1,2024-02-07,StrikeSwinging,Curveball,1.97217,0.04273,Undefined,NA,Undefined,NA,2,1,NA,5,0,-0.20351400899999997,Left,75.92718,-17.57828,-16.09316,39.675703,2452.745616,5.44726,1.79506,5.36788,172.38080779362792,115.32232319035074,-10.00355,Heart
Pitcher 1,2024-02-07,FoulBall,Cutter,1.48202,-0.0623,Undefined,30.266494,Undefined,66.13247,1,2,0.844,4,0,-0.074261513,Right,83.04702,6.1604,-7.05996,123.748155,2494.718854,5.4216,1.81479,5.23619,133.64360018725586,109.66073130941945,-7.565646,Shadow
Pitcher 1,2024-02-07,BallCalled,Curveball,0.40193,-1.26367,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,76.22804,-16.62816,-20.62159,47.830711,2527.300322,5.4743,1.74001,5.01476,192.07289416266966,118.20039735197992,-11.615837,Waste
Pitcher 1,2024-02-07,BallCalled,Cutter,3.30946,1.07129,Undefined,NA,Undefined,NA,2,3,NA,6,0.7,0.276494951,Right,80.88893,8.93812,-6.48945,138.618249,2341.87051,5.37536,1.61799,4.84678,118.33169438091795,107.42283738387775,-5.603813,Shadow
Pitcher 1,2024-02-07,BallCalled,Cutter,1.94386,-1.56482,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,82.75794,7.27646,-6.88402,130.866489,2350.550714,5.39524,1.54959,5.27625,136.2021835586686,110.0346781098567,-6.925503,Chase
Pitcher 1,2024-02-07,FoulBall,Cutter,2.97221,0.33514,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,80.9192,2.22791,-4.22547,97.090963,2442.396577,5.46523,1.69561,4.94999,92.28489460380433,103.61599741645345,-6.693146,Heart
Pitcher 1,2024-02-07,InPlay,Cutter,2.38312,0.23304,Single,13.472361,LineDrive,92.53075,1,1,0.886,3,0.9,0.47827768400000004,Right,80.6359,1.19492,-6.49992,86.28239,2593.863798,5.42255,1.67846,5.09401,85.30031059074092,102.59517359915957,-7.340608,Heart
Pitcher 1,2024-02-07,StrikeSwinging,Curveball,1.77272,0.03549,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,75.76598,-20.90265,-17.21009,36.963989,2517.685649,5.47214,1.62397,5.25703,178.2576355396705,116.1812441686185,-10.604038,Shadow
Pitcher 1,2024-02-07,StrikeSwinging,Curveball,1.99953,-0.61531,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,75.38099,-16.78469,-20.54474,47.65381,2580.507163,5.49538,1.65783,5.18876,191.3850119421927,118.09986071975636,-10.055054,Shadow
Pitcher 1,2024-02-07,StrikeCalled,Curveball,1.93198,0.89331,Undefined,NA,Undefined,NA,2,0,NA,3,0,-0.18075752399999997,Left,74.98698,-20.31214,-18.6797,39.958787,2451.764931,5.49349,1.69548,5.34073,185.86445456857135,117.29301002668863,-10.50338,Shadow
Pitcher 2,2024-02-07,BallCalled,Slider,0.7509,-1.82546,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,83.9437,0.3185,-3.36169,73.192671,2244.379008,5.75072,1.92514,5.42238,130.33042274112384,109.17649768267708,-9.075829,Waste
Pitcher 2,2024-02-07,StrikeCalled,Slider,2.35327,0.75615,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,82.50415,-1.05437,-3.44323,54.700199,2146.455338,5.83531,1.92868,5.1519,129.41288527068048,109.0423960523815,-7.743714,Shadow
Pitcher 2,2024-02-07,BallCalled,Slider,3.5418,-0.33815,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,83.84366,6.43414,-5.36303,134.104661,2191.809358,5.83682,2.11842,5.30431,148.6496041236977,111.85391650013018,-5.666914,Shadow
Pitcher 2,2024-02-07,BallCalled,Slider,2.63096,1.07446,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,82.5616,-0.52654,-1.40347,36.811282,2066.49318,5.88666,1.8508,5.22283,127.76384124683004,108.80138192581875,-7.441948,Shadow
Pitcher 2,2024-02-07,BallCalled,Slider,2.91833,-1.2945,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,82.63966,6.45087,-7.72319,122.529792,2136.760575,5.83372,1.95088,5.26918,176.05726797779704,115.85965198649855,-6.537752,Chase
Pitcher 2,2024-02-07,StrikeCalled,Slider,1.68793,-0.87321,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,82.37271,1.37039,-8.47914,89.651265,2111.609348,5.74539,2.11523,5.24585,133.6807708518346,109.66616394501172,-8.156425,Shadow
Pitcher 2,2024-02-07,InPlay,Slider,1.63243,-1.43434,FieldersChoice,-21.026322,GroundBall,51.11529,2,1,0.114,5,0,-0.20351400899999997,Right,82.95466,-0.13146,-8.8841,79.931912,2333.439201,5.68782,1.95145,5.23988,151.98142284038533,112.34087462026145,-8.250507,Chase
Pitcher 2,2024-02-07,BallCalled,Slider,1.3984,-2.07201,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,82.74867,-1.27043,-7.51433,71.165577,2281.518833,5.76639,1.96841,5.40474,145.9721738202149,111.46259976346731,-8.630405,Waste
Pitcher 2,2024-02-07,StrikeSwinging,Slider,0.99008,-0.67799,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,83.70459,-0.52161,-7.42083,75.94783,2400.431664,5.63675,2.0366,5.20939,165.19455798188784,114.27202514094259,-8.794295,Chase
Pitcher 2,2024-02-07,BallCalled,Slider,0.29396,-1.83041,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,83.80782,1.25299,-9.3191,88.517344,2129.576652,5.71303,2.03846,5.44616,181.66908053952375,116.67983997628937,-9.508297,Waste
Pitcher 2,2024-02-07,FoulBall,Slider,1.3253,-0.89818,Undefined,-62.156272,Undefined,48.00005,2,2,0.207,5,0,0,Right,82.07082,5.55449,-5.38508,126.405462,2228.799259,5.71845,1.93451,5.24496,145.2865432618284,111.36239222031851,-8.230515,Shadow
Pitcher 3,2024-02-09,BallCalled,Slider,-1.49102,1.07671,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,80.80732,5.39429,15.54694,256.115089,2843.175613,5.58235,-1.08999,4.44072,210.03371259912007,120.82544004653806,-11.049663,Waste
Pitcher 3,2024-02-09,StrikeSwinging,Slider,0.43107,1.50712,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,80.35798,-1.27752,9.19469,286.00184,2543.011435,5.51625,-1.14044,4.71398,105.7035099404707,105.57717965796623,-9.576319,Waste
Pitcher 3,2024-02-09,StrikeCalled,Slider,1.93105,0.4895,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,79.64431,-1.33413,9.26044,288.274371,2801.333669,5.51135,-1.15868,4.48773,88.49712081585525,103.06239970898397,-8.250141,Heart
Pitcher 3,2024-02-09,StrikeSwinging,Slider,0.89045,0.84093,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Left,80.76397,-0.86819,7.00599,289.429538,2513.670366,5.54252,-1.13032,4.60565,119.54503867785047,107.60017231958328,-9.162273,Chase
Pitcher 3,2024-02-09,BallCalled,Slider,3.32933,-0.04533,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,81.43027,5.00579,6.85126,243.664982,2586.974251,5.59745,-0.97121,4.7002,167.85740822541976,114.66121094576648,-6.135316,Shadow
Pitcher 3,2024-02-09,BallCalled,Slider,0.08196,0.75672,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,80.88638,5.32551,7.98024,244.896001,2631.131994,5.45755,-1.16515,4.83933,157.7307315580485,113.18115820207376,-9.354706,Waste
Pitcher 3,2024-02-09,BallCalled,Slider,3.31403,-0.92369,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,80.28247,9.51548,-2.99634,159.350473,2523.484542,5.60965,-1.05832,4.68584,152.72735198458602,112.44989503364462,-5.845137,Shadow
Pitcher 3,2024-02-09,FoulBall,Slider,3.4266,0.14536,Undefined,64.139731,Undefined,70.96942,1,1,0.004,3,0,-0.06520830700000001,Left,80.00728,9.90083,7.66059,222.426256,2520.944006,5.67001,-1.10649,4.62279,198.12701718297677,119.08523071648635,-5.764648,Shadow
Pitcher 3,2024-02-09,BallCalled,Slider,0.95629,-0.00906,Undefined,NA,Undefined,NA,2,1,NA,5,0,0.04076949600000001,Left,79.74137,-3.09902,10.15678,296.059112,2595.093153,5.52646,-1.05037,4.4581,135.38876234894383,109.9157934715123,-9.472238,Chase
Pitcher 3,2024-02-09,BallCalled,Slider,1.02624,-0.34982,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,79.88264,-3.62626,7.68398,304.339346,2634.235081,5.54187,-1.20807,4.77276,114.15655588406862,106.81262483433824,-9.357257,Chase
Pitcher 3,2024-02-09,FoulBall,Slider,2.74133,-0.15672,Undefined,66.389171,Undefined,66.07348,2,2,0.005,5,0,0,Right,79.49812,3.3102,1.63906,224.971941,2625.857583,5.44096,-1.20476,4.7386,134.79000274660012,109.82828245270822,-6.925281,Heart
Pitcher 3,2024-02-09,StrikeCalled,Slider,1.9592,-0.42862,Undefined,NA,Undefined,NA,2,0,NA,3,0,-0.18075752399999997,Right,79.1995,-0.01079,7.10158,283.130842,2528.575136,5.52804,-1.20294,4.70162,104.13968173535639,105.3486201510649,-8.132805,Heart
Pitcher 2,2024-02-10,BallCalled,Slider,0.33769,-1.75106,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,82.54635,1.91831,-0.82504,127.059229,2168.118212,5.61519,2.12382,4.9658,109.8825590227311,106.18796375460428,-9.292995,Waste
Pitcher 2,2024-02-10,StrikeCalled,Slider,2.21379,-1.29513,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,81.57129,4.33768,-8.72221,108.469468,2119.99268,5.6028,2.0368,4.97052,130.49858948214623,109.20107589867266,-7.261328,Chase
Pitcher 2,2024-02-10,StrikeCalled,Slider,1.67603,-1.03467,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,82.60634,2.73878,-5.35272,105.05360400000001,2267.138726,5.60243,1.95705,4.88237,128.6964648537298,108.93768845298102,-7.819189,Shadow
Pitcher 2,2024-02-10,BallCalled,Slider,1.96858,-1.52627,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,82.72203,6.42839,-10.83197,115.412297,2277.921152,5.60701,2.08278,4.96639,199.5669848243652,119.29568752561235,-7.178919,Chase
Pitcher 2,2024-02-10,StrikeCalled,Slider,1.87918,-1.15773,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,81.57013,2.35177,-10.94512,93.873598,2226.230858,5.65132,1.85942,5.05513,96.69267099955961,104.26021088967923,-7.916374,Chase
Pitcher 2,2024-02-10,BallCalled,Slider,1.16396,-1.62973,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,85.03984,4.08311,-7.38256,111.009207,2371.200496,5.59624,1.81647,5.06605,191.3184516592197,118.09013267839877,-8.019412,Chase
Pitcher 2,2024-02-10,BallCalled,Slider,0.89105,-1.76229,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,83.68693,-5.85485,-9.64001,52.741465,2300.077319,5.68397,1.77041,5.2033,158.32934288273356,113.26864754952773,-9.47858,Waste
Pitcher 2,2024-02-10,InPlay,Slider,2.67726,-0.71427,Out,35.174299,FlyBall,79.45096,1,2,0.046,4,0,-0.31854501799999996,Right,81.31161,0.36059,-8.48052,83.905982,2241.987876,5.65791,1.84414,5.03848,117.79298859294293,107.34410346101987,-7.14166,Shadow
Pitcher 2,2024-02-10,BallCalled,Slider,1.51214,0.9003,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,81.67761,-3.82118,-7.69567,55.983298,2239.474427,5.64896,1.95072,5.04518,120.95622220704165,107.80642222000353,-8.73027,Shadow
Pitcher 2,2024-02-10,InPlay,Slider,1.72735,0.21036,Double,11.761936,LineDrive,104.48846,2,2,0.894,5,1.25,0.791716495,Left,82.33645,-1.49142,-7.19272,69.351886,2232.531124,5.65099,1.72861,5.06377,101.26547626136933,104.92854396640526,-8.182067,Shadow
